Bus Name,Link Route,Bus Type,Departing Time,Duration Time,Reaching Time,Star Rating,Price,Seat Availability
SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,Kolkata to Kolaghat,AC Seater (2+2),07:20,02h 00m,09:20,1.0,64.0,31
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Kolkata to Kolaghat,Non AC Seater (2+3),07:30,16h 30m,00:00,4.1,64.0,52
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Kolkata to Kolaghat,Non AC Seater (2+3),07:45,02h 00m,09:45,4.8,65.0,48
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Kolkata to Kolaghat,Non AC Seater (2+3),07:50,16h 10m,00:00,2.0,64.0,52
SBSTC-KOLKATA - MIDNAPUR - 08:00 (MID DEPOT) - 876,Kolkata to Kolaghat,Non AC Seater (2+3),08:00,16h 00m,00:00,3.7,85.0,52
SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 07:00 - 3803,Kolkata to Kolaghat,Non AC Seater (2+3),08:25,15h 35m,00:00,4.1,64.0,52
SBSTC-KOLKATA - MIDNAPUR - 08:45 (MID DEPOT) - 607,Kolkata to Kolaghat,Non AC Seater (2+3),08:45,15h 15m,00:00,4.7,65.0,51
SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Kolkata to Kolaghat,Non AC Seater (2+3),09:00,15h 00m,00:00,1.0,64.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Kolkata to Kolaghat,Non AC Seater (2+3),09:15,14h 45m,00:00,3.8,64.0,52
SBSTC-KARUNAMOYEE - JHARGRAM - 08:00 (JHRM DEPOT) - 3818,Kolkata to Kolaghat,Non AC Seater (2+3),09:25,14h 35m,00:00,3.3,64.0,52
SBSTC-KOLKATA - MIDNAPUR - 09:50 (MID DEPOT) - 1483,Kolkata to Kolaghat,Non AC Seater (2+3),09:50,14h 10m,00:00,3.7,64.0,52
SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Kolkata to Kolaghat,Non AC Seater (2+3),10:00,14h 00m,00:00,3.8,299.0,52
SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 10:30 - 2548,Kolkata to Kolaghat,Non AC Seater (2+3),10:30,13h 30m,00:00,3.5,238.0,51
SBSTC-KOLKATA - MIDNAPUR - 11:20 (MID DEPOT) - 592,Kolkata to Kolaghat,Non AC Seater (2+3),11:15,12h 45m,00:00,4.3,238.0,52
SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 11:40 - 2549,Kolkata to Kolaghat,Non AC Seater (2+3),11:40,12h 20m,00:00,3.6,238.0,52
SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Kolkata to Kolaghat,Non AC Seater (2+3),11:45,12h 15m,00:00,3.7,238.0,52
SBSTC-KOLKATA - BELPAHARI - VIA - LODHASULI - 13:15 (JHR - 3410,Kolkata to Kolaghat,Non AC Seater (2+3),13:15,10h 45m,00:00,3.4,600.0,51
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Kolkata to Kolaghat,Non AC Seater (2+3),13:45,10h 15m,00:00,3.8,248.0,51
SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Kolkata to Kolaghat,Non AC Seater (2+3),14:00,10h 00m,00:00,4.2,97.0,50
SBSTC-KOLKATA - GOPIBALLAVPUR - 14:15 - 3991,Kolkata to Kolaghat,Non AC Seater (2+3),14:15,09h 45m,00:00,3.7,97.0,52
SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Kolkata to Kolaghat,Non AC Seater (2+3),14:30,09h 30m,00:00,4.6,97.0,52
SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Kolkata to Kolaghat,Non AC Seater (2+3),15:30,08h 30m,00:00,3.8,97.0,52
SBSTC-KARUNAMOYEE - MIDNAPUR - VIA - ECOPARK - 16:00 (MI - 4001,Kolkata to Kolaghat,Express Non AC Seater 2+3,16:00,01h 30m,17:30,3.8,88.0,50
SBSTC-KOLKATA - ROHINI - VIA - KULTIKRI - 16:20 (JHARGRA - 4002,Kolkata to Kolaghat,Non AC Seater (2+3),16:20,07h 40m,00:00,3.8,97.0,52
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Kolkata to Kolaghat,Non AC Seater (2+3),16:30,07h 30m,00:00,3.8,88.0,46
SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:50 - 1394,Kolkata to Kolaghat,Non AC Seater (2+3),16:50,07h 10m,00:00,2.2,85.0,52
SBSTC-KOLKATA - GOPIGANJ - 17:30 (ARM DEPOT) - 603,Kolkata to Kolaghat,Non AC Seater (2+3),17:30,06h 30m,00:00,3.5,100.0,52
SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Kolkata to Kolaghat,Non AC Seater (2+3),18:00,06h 00m,00:00,4.9,97.0,52
SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Kolkata to Kolaghat,Non AC Seater (2+3),18:45,05h 15m,00:00,3.8,88.0,51
Sagufta Travels (Direct Mandarmani),Kolkata to Kolaghat,A/C Seater (2+3),07:15,01h 15m,08:30,3.8,85.0,25
SBSTC-DURGAPUR - DIGHA - VIA - BISHNUPUR - 06:15 - 1245,Durgapur (West Bengal) to Digha,Non AC Seater (2+3),06:15,08h 45m,15:00,4.1,85.0,42
SBSTC-ASANSOL - DIGHA - 05:45 - 1377,Durgapur (West Bengal) to Digha,Non AC Seater (2+3),06:50,08h 45m,15:35,5.0,88.0,46
SBSTC-DURGAPUR - DIGHA - VIA - MIDNAPUR - 2/2 - 20:00 (D - 3807,Durgapur (West Bengal) to Digha,Non AC Seater (2+2),20:00,08h 45m,04:45,3.8,97.0,25
SBSTC-ASANSOL - DIGHA-VIA-DURGAPUR-KHAGRAPUR-20:30 - 1549,Durgapur (West Bengal) to Digha,Non AC Seater (2+3),21:30,08h 00m,05:30,4.4,88.0,47
ISHIKA TRADERS,Durgapur (West Bengal) to Digha,A/C Seater / Sleeper (2+2),21:10,07h 50m,05:00,4.4,85.0,60
Jinia Travels,Durgapur (West Bengal) to Digha,Non AC Seater (2+3),07:50,09h 20m,17:10,3.8,97.0,46
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),04:00,20h 00m,00:00,3.9,88.0,45
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),04:30,19h 30m,00:00,3.5,100.0,52
SBSTC-GARIA - DIGHA - 04:45 (DIGHA DEPOT) - 1622,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),04:45,19h 15m,00:00,3.8,160.0,52
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),05:00,19h 00m,00:00,4.7,85.0,42
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),05:15,03h 10m,08:25,3.8,85.0,41
SBSTC-GARIA - DIGHA - 05:20 (DIGHA DEPOT) - 1217,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),05:20,18h 40m,00:00,4.3,88.0,45
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:00,03h 10m,09:10,3.9,85.0,12
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:00,18h 00m,00:00,4.2,85.0,50
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:15,17h 45m,00:00,4.2,85.0,22
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,5.0,85.0,43
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:30,03h 10m,09:40,3.1,85.0,37
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,3.0,85.0,52
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,3.0,85.0,8
SBSTC-BIRATI - DIGHA - 06:00 - 904,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:45,03h 10m,09:55,4.0,85.0,47
SBSTC-BARUIPUR - DIGHA - 06:15 (DIGHA DEPOT) - 549,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),06:50,17h 10m,00:00,2.7,85.0,41
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:00,03h 10m,10:10,2.8,85.0,41
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:00,17h 00m,00:00,4.1,85.0,50
SBSTC-GARIA - DIGHA - 07:05 (DIGHA DEPOT) - 1075,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:05,16h 55m,00:00,3.8,85.0,51
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:15,03h 10m,10:25,3.9,85.0,29
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:15,16h 45m,00:00,4.2,85.0,27
SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,Kolkata to Nandakumar (west bengal),AC Seater (2+2),07:20,03h 10m,10:30,3.1,85.0,31
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:30,16h 30m,00:00,2.6,85.0,52
SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:45,16h 15m,00:00,3.5,85.0,42
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:45,03h 10m,10:55,3.9,85.0,42
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),07:50,16h 10m,00:00,3.3,85.0,52
SBSTC-KOLKATA - HALDIA - 08:10 (HWH DEPOT) - 1972,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),08:10,15h 50m,00:00,3.5,85.0,49
SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),08:30,15h 30m,00:00,3.4,85.0,52
SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),09:00,15h 00m,00:00,3.4,85.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),09:15,14h 45m,00:00,3.0,97.0,52
SBSTC-KOLKATA - HALDIA - 09:30 (Haldia Depot) - 3012,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),09:30,14h 30m,00:00,3.5,160.0,52
SBSTC-KOLKATA - HALDIA - 09:45 (BWN DEPOT) - 3813,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),09:45,14h 15m,00:00,4.0,85.0,52
SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),10:00,14h 00m,00:00,4.8,85.0,52
SBSTC-KOLKATA - HALDIA - 10:05 (Haldia Depot) - 3985,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),10:05,13h 55m,00:00,4.6,85.0,51
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),10:15,13h 45m,00:00,4.6,85.0,52
SBSTC-KOLKATA - HALDIA - 10:30 (Haldia Depot) - 1078,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),10:30,13h 30m,00:00,4.8,85.0,52
SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),10:30,13h 30m,00:00,2.0,400.0,50
SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),10:45,13h 15m,00:00,4.7,347.0,52
SBSTC-KOLKATA - HALDIA - 11:15 (Haldia Depot) - 698,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),11:15,12h 45m,00:00,2.0,399.0,52
SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),11:45,12h 15m,00:00,4.7,469.0,52
SBSTC-KOLKATA - HALDIA - 12.00 (HALDIA DEPOT) - 561,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),12:00,12h 00m,00:00,2.0,357.0,52
SBSTC-KOLKATA - HALDIA - 12.30 (HALDIA DEPOT) - 3987,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),12:30,11h 30m,00:00,4.6,357.0,52
SBSTC-KOLKATA - HALDIA - 13:05 (HALDIA DEPOT) - 4017,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),13:05,10h 55m,00:00,4.9,357.0,52
SBSTC-CHITTARANJAN - HALDIA - VIA - KOLKATA - 05:40 - 199,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),13:30,10h 30m,00:00,2.0,357.0,52
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),13:45,10h 15m,00:00,4.6,357.0,51
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),14:05,09h 55m,00:00,4.4,80.0,49
SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),14:45,09h 15m,00:00,4.8,80.0,52
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),15:15,08h 45m,00:00,4.6,80.0,46
SBSTC-KOLKATA - HALDIA - A/C - 16:05 (Haldia Depot) - 1527,Kolkata to Nandakumar (west bengal),AC Seater (2+2),16:05,07h 55m,00:00,4.5,71.0,33
SBSTC-KOLKATA - HALDIA - 16:30 (Haldia Depot) - 809,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),16:30,07h 30m,00:00,1.0,80.0,49
SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),16:45,07h 15m,00:00,4.2,71.0,52
SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),17:00,07h 00m,00:00,4.8,68.0,51
SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),17:30,06h 30m,00:00,2.0,85.0,42
SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),18:15,05h 45m,00:00,4.7,68.0,45
Shyamoli Paribahan Pvt Ltd,Kolkata to Nandakumar (west bengal),Volvo A/C Seater (2+2),08:15,02h 15m,10:30,4.2,80.0,6
Sagufta Travels (Santosh),Kolkata to Nandakumar (west bengal),A/C Seater / Sleeper (2+2),01:20,02h 00m,03:20,4.7,71.0,20
Basu Travels,Kolkata to Nandakumar (west bengal),A/C Seater Push Back (2+3),23:30,02h 15m,01:45,4.3,68.0,20
Basu Travels,Kolkata to Nandakumar (west bengal),A/C Seater Push Back (2+3),23:55,02h 20m,02:15,1.0,71.0,21
Subhadip Travels(Kojagar),Kolkata to Nandakumar (west bengal),Non AC Seater (2+3),16:50,02h 25m,19:15,4.5,80.0,31
Subhadip Travels(Jagannath),Kolkata to Nandakumar (west bengal),A/C Executive (2+3),08:00,02h 30m,10:30,4.8,71.0,21
Subhadip Travels(Radha Gobinda),Kolkata to Nandakumar (west bengal),A/C Seater (2+3),15:25,03h 05m,18:30,3.6,68.0,66
Subhadip Travels(Jagannath),Kolkata to Nandakumar (west bengal),A/C Executive (2+3),07:30,02h 30m,10:00,5.0,80.0,21
Subhadip Travels,Kolkata to Nandakumar (west bengal),A/C Executive (2+3),17:20,01h 30m,18:50,1.0,70.0,46
SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),04:00,20h 00m,00:00,4.8,85.0,47
SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),04:30,19h 30m,00:00,4.1,125.0,48
SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),05:00,19h 00m,00:00,4.4,68.0,42
SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),05:15,18h 45m,00:00,2.0,68.0,37
SBSTC-GARIA - DIGHA - 05:20 (DIGHA DEPOT) - 1217,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),05:20,18h 40m,00:00,4.1,71.0,45
SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:00,18h 00m,00:00,2.0,68.0,4
SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:00,18h 00m,00:00,4.0,68.0,50
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:15,17h 45m,00:00,4.7,68.0,33
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,5.0,68.0,18
SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,5.0,68.0,31
SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,3.7,68.0,46
SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:30,17h 30m,00:00,4.9,68.0,52
SBSTC-BIRATI - DIGHA - 06:00 - 904,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:45,17h 15m,00:00,4.0,68.0,47
SBSTC-BARUIPUR - DIGHA - 06:15 (DIGHA DEPOT) - 549,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),06:50,17h 10m,00:00,3.9,68.0,28
SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:00,17h 00m,00:00,1.0,68.0,43
SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:00,17h 00m,00:00,3.0,68.0,51
SBSTC-GARIA - DIGHA - 07:05 (DIGHA DEPOT) - 1075,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:05,16h 55m,00:00,4.2,68.0,50
SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:15,16h 45m,00:00,4.0,68.0,29
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:15,16h 45m,00:00,2.0,68.0,27
SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,Kolkata to Mecheda (West Bengal),AC Seater (2+2),07:20,16h 40m,00:00,2.6,68.0,31
SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:30,16h 30m,00:00,4.1,68.0,52
SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:45,16h 15m,00:00,4.1,68.0,48
SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:45,16h 15m,00:00,4.2,68.0,48
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),07:50,16h 10m,00:00,3.2,68.0,52
SBSTC-KOLKATA - HALDIA - 08:10 (HWH DEPOT) - 1972,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),08:10,15h 50m,00:00,4.4,68.0,51
SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),08:30,15h 30m,00:00,4.1,68.0,52
SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),09:00,15h 00m,00:00,3.9,68.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),09:15,14h 45m,00:00,4.4,80.0,52
SBSTC-KOLKATA - HALDIA - 09:30 (Haldia Depot) - 3012,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),09:30,14h 30m,00:00,3.7,68.0,52
SBSTC-KOLKATA - HALDIA - 09:45 (BWN DEPOT) - 3813,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),09:45,14h 15m,00:00,4.0,68.0,52
SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),10:00,14h 00m,00:00,4.4,68.0,52
SBSTC-KOLKATA - HALDIA - 10:05 (Haldia Depot) - 3985,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),10:05,13h 55m,00:00,4.2,68.0,52
SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),10:15,13h 45m,00:00,3.5,68.0,52
SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),10:30,13h 30m,00:00,3.9,450.0,50
SBSTC-KOLKATA - HALDIA - 10:30 (Haldia Depot) - 1078,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),10:30,13h 30m,00:00,3.0,486.0,52
SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),10:45,13h 15m,00:00,4.1,486.0,52
SBSTC-KOLKATA - HALDIA - 11:15 (Haldia Depot) - 698,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),11:15,12h 45m,00:00,3.5,486.0,52
SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),11:45,12h 15m,00:00,3.7,910.0,52
SBSTC-KOLKATA - HALDIA - 12.00 (HALDIA DEPOT) - 561,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),12:00,12h 00m,00:00,3.3,1500.0,52
SBSTC-KOLKATA - HALDIA - 12.30 (HALDIA DEPOT) - 3987,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),12:30,11h 30m,00:00,3.4,1499.0,52
SBSTC-KOLKATA - HALDIA - 13:05 (HALDIA DEPOT) - 4017,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),13:05,10h 55m,00:00,3.7,1199.0,52
SBSTC-CHITTARANJAN - HALDIA - VIA - KOLKATA - 05:40 - 199,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),13:30,10h 30m,00:00,3.4,1500.0,52
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),13:45,10h 15m,00:00,3.9,1430.0,51
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),14:05,09h 55m,00:00,4.0,1499.0,52
SBSTC-ASANSOL - HALDIA - VIA - KOLKATA - 08:05 (HLD DEPO - 744,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),14:45,09h 15m,00:00,4.0,1499.0,52
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),15:15,08h 45m,00:00,3.4,1500.0,47
SBSTC-KOLKATA - HALDIA - 16:30 (Haldia Depot) - 809,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),16:30,07h 30m,00:00,3.8,1499.0,51
SBSTC-KOLKATA - NANDIGRAM - 16:45 (HWH DEPOT) - 602,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),16:45,07h 15m,00:00,3.8,1500.0,52
SBSTC-KOLKATA - HALDIA - 17:00 (Haldia Depot) - 3017,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),17:00,07h 00m,00:00,4.6,1200.0,52
SBSTC-KOLKATA - HALDIA - 17.30 (HALDIA DEPOT) - 565,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),17:30,06h 30m,00:00,4.2,1200.0,45
SBSTC-KOLKATA - HALDIA - 18.15 (HALDIA DEPOT) - 566,Kolkata to Mecheda (West Bengal),Non AC Seater (2+3),18:15,05h 45m,00:00,1.7,1500.0,48
NBSTC-COB-KOL-09:15AM - 171766,Siliguri to Kolkata,Non AC Seater (2+3),14:30,14h 45m,05:15,4.0,1500.0,49
NBSTC-COB-KOL-R1-13:30 - 156428,Siliguri to Kolkata,Non AC Seater 2+2,17:15,13h 15m,06:30,3.8,1200.0,12
NBSTC-SLG-RAI-KOL 06:00PM - 179288,Siliguri to Kolkata,Non AC Seater (2+2),18:00,12h 00m,06:00,3.4,1199.0,23
NBSTC-SLG-KOL-R1-18:30 - 156410,Siliguri to Kolkata,NON A/C Seater Push Back (2+2),18:30,12h 00m,06:30,3.3,925.0,8
